,hotel,star,review,preprocessed_review,date,star_label,helpful,sentiment
1990,신화관 제주 신화월드 호텔앤리조트,5.0,완전 너무좋아요 편의시설 직원분들 친절 단한가지 흠을찾기힘드네요 다시갈겁니다,완전 너무 좋아요 편의시설 직원분들 친절 단 한 가지 흠을 찾기 힘드네요 다시 갈 겁니다,2019-12-15,1.0,1.0,긍정
1991,신화관 제주 신화월드 호텔앤리조트,5.0,완전좋아요 ㅠㅠㅠㅠ가성비짱 제주숙소로 강추,정말 좋아요  구성비 짱 제주 숙소로 강추,2019-12-10,1.0,0.0,긍정
1992,신화관 제주 신화월드 호텔앤리조트,5.0,진짜 커서 구석구석 잘 돌아다니시면 진짜 호캉스 제대로 할거같아용!! 수영장도 너무 좋았어요ㅠㅠ,진짜 커서 구석구석 잘 돌아다니시면 진짜 호캉스 제대로 할 거 같아요 수영장도 너무 좋았어요,2019-12-03,1.0,1.0,긍정
1993,신화관 제주 신화월드 호텔앤리조트,5.0,너무 넓고 깨끗하고 친절하고 좋았습니다 재방문의사 100퍼센트입니다!,너무 넓고 깨끗하고 친절하고 좋았습니다 재방문의 사 퍼센트입니다,2019-12-02,1.0,1.0,긍정
1994,신화관 제주 신화월드 호텔앤리조트,4.0,즐길거리가 많은건 장점인데 너무 넓어서 시설이용하러가기가 힘들었어요. 그래도 아이랑 심심할틈없이 잘 놀았어요 ~ 객실컨디션은 매우 좋았어요.  락커키관련해서 이슈가 좀 있었는데 직원분 대처능력이 부족하네요.. 프론트 직원분은 친절했지만 클럽하우스에서 기분이 안좋았어서 별좀 뺏어요 ..,즐길 거리가 많은 건 장점인데 너무 넓어서 시설 이용하러 가기가 힘들었어요 그래도 아이랑 심심할 틈 없이 잘 놀았어요  객실 컨디션은 매우 좋았어요  락커키관련해서 이슈가 좀 있었는데 직원분 대처능력이 부족하네요 프런트 직원분은 친절했지만 클럽하우스에서 기분이 안 좋아서 별 좀 뺏어요 ,2019-11-29,1.0,1.0,긍정
1995,신화관 제주 신화월드 호텔앤리조트,5.0,편리하게 잘 이용하다 갑니다~^^,편리하게 잘 이용하다 갑니다,2019-11-03,1.0,0.0,긍정
1996,신화관 제주 신화월드 호텔앤리조트,5.0,"너무 할게많고, 깨끗해서 좋았어요. 신화월드 다시가고싶어서 제주도에 갈거같아요 ㅎㅎ",너무 할 게 많고 깨끗해서 좋았어요 신화 월드 다시 가고 싶어서 제주도에 갈 거 같아요,2019-10-05,1.0,1.0,긍정
1997,신화관 제주 신화월드 호텔앤리조트,4.0,"생각지도 못하게 묵게되었는데요
가격대비 정말 좋은곳입니다
리조트내에서 모든것을 할수있고 온수풀은 아니지만 수영장도 좋고 참 맘에들었습니다
객실은 5성급보단 살짝 못하지만 이가격이면 무조건 만족이죠 굿!",생각지도 못하게 묵게 되었는데요  구성비  정말 좋은 곳입니다 리조트 내에서 모든 것을 할 수 있고 온 수풀은 아니지만 수영장도 좋고 참 맘에 들었습니다 객실은 성금보단 살짝 못하지만 이 가격이면 무조건 만족이죠 굿,2019-10-03,1.0,1.0,긍정
1998,신화관 제주 신화월드 호텔앤리조트,5.0,"숙소내에서 모든게 해결가능 한점이 좋습니다.
쇼핑.먹거리.오락실.워터파크.놀이기구.당구장.볼링장 기타등등 다 있어서 호텔내에서만 지내도 됩니다.
직원분들도 친절하시고 조식은 그런대로 괜찮았어요.
개관한지 얼마안되서 그런지 신화관은 룸 컨디션도 좋았고 다음에는 더 오래놀다오고 싶습니다.
워터파크는 유.초.중.고생이 놀기엔 좋아요ㅎ더보기",숙소 내에서 모든 게 해결 가능 한 점이 좋습니다 쇼핑 먹거리 오락실 워터파크 놀이기구 당구장 볼링장 기타 등등 다 있어서 호텔 내에서만 지내도 됩니다 직원분들도 친절하시고 조식은 그런대로 괜찮았어요 개관한 지 얼마 안 돼서 그런지 신화관은 룸 컨디션도 좋았고 다음에는 더 오래 놀다 오고 싶습니다 워터파크는 이 초중고생이 놀기엔 좋아요 ,2019-08-20,1.0,1.0,긍정
1999,신화관 제주 신화월드 호텔앤리조트,5.0,"역대 원탑 호텔이었어요
다음에 꼭 또 올래요",역대 원탑 호텔이었어 요다음에 꼭 또 올래요,2019-08-20,1.0,0.0,긍정
2000,아트스테이 서귀포 하버,5.0,조용하고 좋아요 ~ 주변에 편의점이랑 주차장 올레시장 다 걸어서 갈수 있어서 좋아요,조용하고 좋아요  주변에 편의점이랑 주차장 올레시장 다 걸어서 갈수 있어서 좋아요,2021-08-05,1.0,1.0,긍정
2001,아트스테이 서귀포 하버,5.0,음식을 포장해서 안에서 먹기에는 조금 불편한 감이 있지만 그것만 제외한다면 다시 갈 거 같아요!,음식을 포장해서 안에서 먹기에는 조금 불편한 감이 있지만 그것만 제외한다면 다시 갈 거 같아요,2021-07-25,1.0,1.0,긍정
2002,아트스테이 서귀포 하버,4.0,"전체적으로 깔끔하고 평범한 호텔느낌이였습니다!
객실안, 복도 모두 러그로 마감해놓으셨고 객실안 현관 신발놓는곳이 따로 되어있지않아, 조금 불편했습니다ㅠㅠ
테라스에 의자나 작은 테이블이 있었다면 좋을것 같습니다~ 잠을자는데 시끄럽진않았고 청결했습니다! 좋은 추억만들다갑니다~",전체적으로 깔끔하고 평범한 호텔 느낌이었습니다 객실 안 복도 모두 러그로 마감해놓으셨고 객실 안 현관 신발 놓는 곳이 따로 되어있지 않아 조금 불편했습니다 테라스에 의자나 작은 테이블이 있었다면 좋을 것 같습니다 잠을 자는데 시끄럽진 않았고 청결했습니다 좋은 추억 만들다 갑니다,2021-07-17,1.0,1.0,부정
2003,아트스테이 서귀포 하버,3.0,침구에 담배빵도 있고 깨끗한거 좋아하시는 분은 다른데 가는게 나을거 같아요 나머진 접근성 올레시장걸어서 갈수도 있고 좋앗어요,침구에 담배 방도 있고 깨끗한 거 좋아하시는 분은 다른데 가는 게 나을 거 같아요 나머진 접근성 올레시장 걸어서 갈 수도 있고 좋았어요,2021-07-10,0.0,1.0,긍정
2004,아트스테이 서귀포 하버,3.0,이중섭거리 근처에 있어서 위치는 좋았습니다. 건물외관이 녹슬어있어서 낡아보이긴했지만 내부는 그럭저럭이었습니딘.,이중섭거리 근처에 있어서 위치는 좋았습니다 건물 외관이 녹슬어있어서 낡아 보이긴 했지만 내부는 그럭저럭이었습니딘,2021-07-07,0.0,1.0,부정
2005,아트스테이 서귀포 하버,5.0,가성비 최고입니다. 너무 좋은 기억만 가득해서 행복하네요. 다음에도 이용할것같아요., 구성비  최고입니다 너무 좋은 기억만 가득해서 행복하네요 다음에도 이용할 것 같아요,2021-07-05,1.0,0.0,긍정
2006,아트스테이 서귀포 하버,5.0,쾌적하게 잘 묵고갑니다. 일찍도착해서 주차도 크게 불편없었습니다.,쾌적하게 잘 묵고 갑니다 일찍 도착해서 주차도 크게 불편 없었습니다,2021-07-01,1.0,1.0,긍정
2007,아트스테이 서귀포 하버,2.0,체크인할때 프론트 직원이 건성건성하는 말투였습니다.,체크인할 때 프런트 직원이 건성건성 하는 말투였습니다,2021-06-29,0.0,1.0,부정
2008,아트스테이 서귀포 하버,2.0,"그저그랫어요 깔끔하진 않았어요 ㅜㅜ
오션뷰는 그럭저럭",그저 그랬어요 깔끔하진 않았어요 오션경치는 그럭저럭,2021-06-26,0.0,1.0,긍정
2009,아트스테이 서귀포 하버,5.0,친절짱 시설짱 제주도갈때 애용합니다,친절짱 시설짱 제주도 갈 때 애용합니다,2021-06-26,1.0,1.0,긍정
2010,아트스테이 서귀포 하버,5.0,예전에가고 또간곳인데  잘있다가.왓습니다!,예전에 가고 또 간 곳인데  잘 있다가왔습니다,2021-06-24,1.0,0.0,긍정
2011,아트스테이 서귀포 하버,3.0,위치도 방 상태도 너무 좋았습니다,위치도 방 상태도 너무 좋았습니다,2021-06-22,0.0,0.0,긍정
2012,아트스테이 서귀포 하버,5.0,친절하고 시설도 깨끗해서 덕분에 잘쉬았다가요,친절하고 시설도 깨끗해서 덕분에 잘 쉬었다가 요,2021-06-14,1.0,1.0,긍정
2013,아트스테이 서귀포 하버,4.0,깨끗하고 서비스도 좋았습니다 조식도 괜찮았구요 근데 주차공간이 너무 적고 주차장입구 너무 좁아서 힘들었네용 ㅜㅠ,깨끗하고 서비스도 좋았습니다 조식도 괜찮았고요 근데 주차공간이 너무 적고 주차장 입구 너무 좁아서 힘들었네요,2021-06-06,1.0,1.0,긍정
2014,아트스테이 서귀포 하버,5.0,깨끗하고 편하게 잘 묵다갑니다,깨끗하고 편하게 잘 묵다 갑니다,2020-12-28,1.0,1.0,긍정
2015,아트스테이 서귀포 하버,5.0,"편의점도 가깝고, 주변에 맛집있습니다💕",편의점도 가깝고 주변에 맛 집 있습니다,2020-12-22,1.0,1.0,긍정
2016,아트스테이 서귀포 하버,4.0,깔끔하고 좋았습니다. 이중섭거리와 올레 시장이 가까워 편리했습니다. 그러나 객실 내부가 너무 건조해서 조금 아쉬웠습니다ㅠ 그것 말고는 완벽했습니다,깔끔하고 좋았습니다 이중섭거리와 올레 시장이 가까워 편리했습니다 그러나 객실 내부가 너무 건조해서 조금 아쉬웠습니다 그것 말고는 완벽했습니다,2020-12-21,1.0,1.0,긍정
2017,아트스테이 서귀포 하버,3.0,위치는 좋았으나 색실 천장에서 물소리가 너무너무너무 심해요 총 3박했는데 첫날은 진짜 못잤고 둘째날 프런트에 말씀드렸더니 방 옮겨도 똑같을거라고 히터때문에.. 귀마개 준다고 하시더라구요 ㅠ그거빼곤 굿,위치는 좋았으나 색실 천장에서 물소리가 너무너무너무 심해요 총 박했는데 첫날은 진짜 못 잤고 둘째 날 프런트에 말씀드렸더니 방 옮겨도 똑같을 거라고 히터 때문에 귀마개 준다고 하시더라고요 그거 빼곤 굿,2020-12-15,0.0,1.0,부정
2018,아트스테이 서귀포 하버,5.0,다만족했습니다. 2박연박이였는데 숙방청소시 수건을 두장만비취해주셔서 로비로내려가 다시받기 번거로웠던거땜에 별하나뺍니당,다 만족했습니다 박연 박이었는데 숙방 청소 시 수건을 두 장만 비취 해주셔서 로비로 내려가 다시 받기 번거로웠던 거 땜에 별 하나 뺍니다,2020-12-13,1.0,1.0,긍정
2019,아트스테이 서귀포 하버,5.0,"가격대비 괜찮아요
주차가 조금 불편했던거빼면 좋아요", 구성비  괜찮아요 주차가 조금 불편했던 거 빼면 좋아요,2020-12-07,1.0,1.0,긍정
2020,아트스테이 서귀포 하버,5.0,"조식도 맛있고
룸컨디션도 짱짱입니다!!
다음에 또 이용할게요",조식도 맛있고 룸 컨디션도 짱짱입니다 다음에 또 이용할게요,2020-12-06,1.0,1.0,긍정
2021,아트스테이 서귀포 하버,4.0,제주도가서 굉장히 신선한 추억 만들고갑니다 감사합니다,제주도가 서 굉장히 신선한 추억 만들고 갑니다 감사합니다,2020-12-05,1.0,0.0,긍정
2022,아트스테이 서귀포 하버,5.0,"이동경로와 근접한 위치 때문에 예약했는데
기대 이상으로 좋았어요. 깔끔했고 조식도 괜찮았습니다.",이동경로와 근접한 위치 때문에 예약했는데 기대 이상으로 좋았어요 깔끔했고 조식도 괜찮았습니다,2020-12-05,1.0,1.0,긍정
2023,아트스테이 서귀포 하버,5.0,오션더라구요. 뷰도 좋고 서비스도 좋았습니다,오션 더라고요 경치도 좋고 서비스도 좋았습니다,2020-11-29,1.0,1.0,긍정
2024,아트스테이 서귀포 하버,4.0,주차장이  헬이긴햇지만   숙소는 괜찮았어요~,주차장이  헬이긴햇지만   숙소는 괜찮았어요,2020-11-25,1.0,1.0,긍정
2025,아트스테이 서귀포 하버,5.0,스위트룸에 대단함을 느꼈네요ㅎㅎ와이프가 지금껏 이용한 숙소중 올타임 넘버원을 외쳤던...ㅋㅋㅋ뷰도 환상적에다가 스파도 너무 좋고 욕실도 두개에다가 주방 구성까지..정말 넓고 깔끔하고 부족함이 없는 최고였네요ㅎㅎ물론 조식 또한 깔끔한 구성입니다ㅎㅎ,스위트룸에 대단함을 느꼈네요 와이프가 지금껏 이용한 숙소 중 올 타임 넘버원을 외쳤던 경치도 환상적에다가 스파도 너무 좋고 욕실도 두 개에다가 주방 구성까지 정말 넓고 깔끔하고 부족함이 없는 최고였네요 물론 조식 또한 깔끔한 구성입니다,2020-11-23,1.0,1.0,긍정
2026,아트스테이 서귀포 하버,5.0,"제주도 놀러와서 좋은곳 발견했네요
잘 쉬다갑니다.",제주도 놀러 와서 좋은 곳 발견했네요 잘 쉬다 갑니다,2020-11-23,1.0,0.0,긍정
2027,아트스테이 서귀포 하버,1.0,"주차장협소 늦게 들어가면 주차장 입구까지 차가 삐져나와있음
베란다난간아주낡음
오션뷰라는데 사진을 찍어도 녹슨난간때문에 숙소 후진느낌남 뷰는 좋은데 난간때문이 감성와르르 무너짐
구지꼽자면 올레시장 가까운것뿐
여직원 불친절 계속 화가나잇음
이틀 연박해서 조식1회무료 준다는데 체크인할때 언제 먹을꺼냐 물어봐서 일정조절하려고 짐풀고 있다 얘기하면 안되냐고 하니 짜증난 얼굴로 이유도 설명없이 단박이 안된다며ㅡㅡ 덕분에 체크인부터 기분 잡침
코로나때문에 인원 파악중인건지 어쩐건지 설명을 해주면 누가 징징 떼쓰나..겁나 사무적임
cs교육 안되있는것 같음
첫날 함덕점은 좋은 기억 가져가라며 서로 웃으면서 대화하고 엄청 친절했는데 여긴별로 
핸드폰안터짐!!!!!!!!! 둘다 아이폰쓰는데 안테나 1-2개 겨우뜨고 통화계속 끊겨서 어디 섬나라 오지도 아니고 당황 이틀내내ㅡㅡ
그냥 와이파이 잡아서 썻는데 이건뭔지...
방음안되서 문쾅쾅소리에 기겁하고 몇번씩 일어남 
모기 겁나 많음 방충망이 제기능을 하는지 모르겟음
다신 가고싶지않음더보기",주차장 협소 늦게 들어가면 주차장 입구까지 차가 삐져나와있음 베란다 난간 아주 낡음 오션경치라는데 사진을 찍어도 녹슨 난간 때문에 숙소 후진 느낌 남 경치는 좋은데 난간 때문이 감성 와르르 무너짐 굳이 꼽자면 올레시장 가까운 것뿐 여직원 불친절 계속 화가 나있음이 틀 면박해서 조식회 무료 준다는데 체크인할 때 언제 먹을 거냐 물어봐서 일정 조절하려고 짐 풀고 있다 얘기하면 안 되냐고 하니 짜증 난 얼굴로 이유도 설명 없이 단박이 안된다며 덕분에 체크인부터 기분 잡침 코로나 때문에 인원 파악 중인 건지 어쩐 건지 설명을 해주면 누가 징징 떼쓰나 겁나 사무적임 교육 안 돼있는 것 같음 첫날 함덕점은 좋은 기억 가져가라며 서로 웃으면서 대화하고 엄청 친절했는데 여긴 별로 핸드폰 안 터짐 둘 다 아이폰 쓰는데 안테나 개 겨우 뜨고 통화 계속 끊겨서 어디 섬나라 오지도 아니고 당황 이틀 내내 그냥 와이파이 잡아서 썼는데 이건 뭔지 방음 안돼서 문 쾅쾅 소리에 기겁하고 몇 번씩 일어남 모기 겁나 많음 방충망이 제 기능을 하는지 모르겠음 다신 가고 싶지 않음 ,2020-11-23,0.0,1.0,부정
