,hotel,star,review,preprocessed_review,date
692,봄그리고가을 호텔&리조트,5,"갑작스럽게 예약해서 캐릭터 방밖에 없어 걱정했는데 딸들이지만 이 방이길 원했는데 운좋게 원하는 방이 배정되었네요.. 
깔끔하고 친절하시고 모두 마음에 드네요..",갑작스럽게 예약해서 캐릭터 방밖에 없어 걱정했는데 딸 들이지만 이 방이길 원했는데 운 좋게 원하는 방이 배정되었네요 깔끔하고 친절하시고 모두 마음에 드네요,2020-08-21
693,봄그리고가을 호텔&리조트,4,"친절하시고 수영장도 있어서 정말 잘 놀다갑니다
수건을 많이 주셔서 너무 좋았어요",친절하시고 수영장도 있어서 정말 잘 놀다 갑니다 수건을 많이 주셔서 너무 좋았어요,2020-08-20
694,봄그리고가을 호텔&리조트,2,"체크인하고 들어가기부터 힘들었다.
다른방들과 다른 오래된 도어락이다보니
카드키 인식이 힘들었고,
들어가니 키가 인식이 안되는지 방불이 안들어와 헨폰 후레쉬 비추며 불들어오게하려 고생했다
대망의 마지막. 화장실 문이 안닫힌다. 황당..
볼일볼때 샤워할때  문이 안닫힌다. 남자둘이라 그냥 넘어갔지만 여태 제주 숙소 배정받은거 중에 워스트1 이다더보기",체크인하고 들어가기부터 힘들었다 다른 방들과 다른 오래된 도어록이다 보니 카드 키 인식이 힘들었고 들어가니 키가 인식이 안되는지 방불이 안 들어와 헨폰 플래시 비추며 불 들어오게 하려 고생했다 대망의 마지막 화장실 문이 안 닫힌다 황당 볼일 볼 때 샤워할 때  문이 안 닫힌다 남자 둘이라 그냥 넘어갔지만 여태 제주 숙소 배정받은 거 중에 워스트이다 ,2020-08-20
695,봄그리고가을 호텔&리조트,5,"가족 리조트로 너무 좋았어요.
로비 직원분들의 친절도 완전 최고의서비스구요.
방도 깨끗하고 모기도 없고  수영장도 좋고 적당한 깊이의 수심으로  재밌게 놀고 왔어요 편으점 굽네치킨도 옆동에 있어서 편했구용.
단지 짠내가 좀 나는게 별로였어요.",가족 리조트로 너무 좋았어요 로비 직원분들의 친절도 완전 최고의 서비스고요 방도 깨끗하고 모기도 없고  수영장도 좋고 적당한 깊이의 수심으로  재밌게 놀고 왔어요 편의점 굽네치킨도 옆 등에 있어서 편했고 용단지 짠 내가 좀 나는 게 별로였어요,2020-08-20
696,봄그리고가을 호텔&리조트,3,가족 단위면 추천하고 커플은 그냥 그래요,가족 단위면 추천하고 커플은 그냥 그래요,2020-08-19
697,봄그리고가을 호텔&리조트,5,너무 청결하고 수영장 추천합ㄴ다,너무 청결하고 수영장 추천합니다,2020-08-18
698,봄그리고가을 호텔&리조트,3,"수영장이 있고 편의점, 노래방 등 편의시설이 있는 리조트라서 시설에 대한 만족도는 꽤 됩니다. 그리고 뷰가 굉장히 좋았습니다. 바다가 바로 눈 앞에 있는 백프로 오션 뷰이고, 성산 쪽에 있는 동쪽 숙소여서 수평선에서 해가 올라오는 일출을 실시간으로 볼 수 있습니다(눈이 부셔서 잠에 깰 정도로 정면임). 
아쉬운 점은 객실 컨디션이 모텔 수준이라서 뭔가 찝찝하고 습했습니다. 바닥도 청결하다는 느낌을 받지 못했습니다. 숙소가 넓기는 한데 컨디션은 호텔 급 숙소와 차이가 나니 참조하셔야 할 것 같습니다.",수영장이 있고 편의점 노래방 등 편의시설이 있는 리조트라서 시설에 대한 만족도는 꽤 됩니다 그리고 경치가 굉장히 좋았습니다 바다가 바로 눈앞에 있는 백 프로 오션 경치이고 성산 쪽에 있는 동쪽 숙소여서 수평선에서 해가 올라오는 일출을 실시간으로 볼 수 있습니다 눈이 부셔서 잠에 깰 정도로 정면임 아쉬운 점은 객실 컨디션이 모텔 수준이라서 뭔가 찝찝하고 습했습니다 바닥도 청결하다는 느낌을 받지 못했습니다 숙소가 넓기는 한데 컨디션은 호텔 급 숙소와 차이가 나니 참조하셔야 할 것 같습니다,2020-08-14
699,봄그리고가을 호텔&리조트,5,시설 좋고 오션뷰 좋아요. 또한 방에서 일출을 볼 수 있었던게 정말 매력적이었어요!,시설 좋고 오션경치 좋아요 또한 방에서 일출을 볼 수 있었던 게 정말 매력적이었어요,2020-08-14
700,봄그리고가을 호텔&리조트,5,성산일출봉 근처고 바로앞이 바다이고 객실도 넓고 깨끗해요 시설도 좋고 너무 좋네요 굽네치킨 편의점 있어서 좋아요 가성비 너무 좋아요 다음에 제주오면 또 이용할꺼에요,성산일출봉 근처고 바로 앞이 바다이고 객실도 넓고 깨끗해요 시설도 좋고 너무 좋네요 굽네치킨 편의점 있어서 좋아요   구성비   너무 좋아요 다음에 제주 오면 또 이용할 거예요,2020-08-13
701,봄그리고가을 호텔&리조트,5,매년 제주도 올때마다 항상 오는곳! 이번에도 좋았습니당!,매년 제주도 올 때마다 항상 오는 곳 이번에도 좋았습니다,2020-08-12
702,봄그리고가을 호텔&리조트,5,객실도 넓고 특히 가족들이 머물기 좋을거 같아요,객실도 넓고 특히 가족들이 머물기 좋을 거 같아요,2020-08-12
703,봄그리고가을 호텔&리조트,5,수영장도 좋고 객실도 최고예요,수영장도 좋고 객실도 최고예요,2020-08-11
704,봄그리고가을 호텔&리조트,4,"다 좋으나 가족단위 숙박이 많아 어린아이들이 때모르고 12시에 뛰어다니고 소리질러서 조금 불편했습니다. 방음이 방과방사이는 되는데 복도와 문은 하나도 안되는것 같아요 
그것빼곤 아주 만족합니다. 이틀 연박했는데 룸클린 서비스는 없었고 수건교체는 있습니다. 물은 입실하는 당일만 제공되니 참고하세요",다 좋으나 가족단위 숙박이 많아 어린아이들이 때 모르고 시에 뛰어다니고 소리 질러서 조금 불편했습니다 방음이 방과 방 사이는 되는데 복도와 문은 하나도 안 되는 것 같아요 그것 빼곤 아주 만족합니다 이틀 연방했는데 룸 클린 서비스는 없었고 수건 교체는 있습니다 물은 입실하는 당일만 제공되니 참고하세요,2020-08-11
705,봄그리고가을 호텔&리조트,4,좋습니다 ㅎㅎㅎ 다만 수영장이 하나라 아이들과 같이 사용해야 하니 참고하세요 ~,좋습니다  다만 수영장이 하나라 아이들과 같이 사용해야 하니 참고하세요 ,2020-08-10
706,봄그리고가을 호텔&리조트,5,성산앞바다가 보이는 최고의 뷰입니다 넓은 수영장도 좋았구요 가족 숙소로 아주좋네요,성산 앞바다가 보이는 최고의 경치입니다 넓은 수영장도 좋았고요 가족 숙소로 아주 좋네요,2020-08-09
707,봄그리고가을 호텔&리조트,5,오션뷰 넘좋구 화장실수압도 쎄고 전체적으로굿이에여,오션경치 너무 좋고 화장실 수압도 세고 전체적으로 굿이에요,2020-08-08
708,봄그리고가을 호텔&리조트,5,직원분들도 친절하시고 수영장이나 코인노래방 룸컨디션도 좋았습니다!!,직원분들도 친절하시고 수영장이나 코인노래방 룸 컨디션도 좋았습니다,2020-08-04
709,봄그리고가을 호텔&리조트,2,객실 내부 상태 양호. 나름 오샨뷰로 침대에서 바다 잘 보이는 편. 주차공간 넉넉. 바로 앞에 굽네랑 편의점 꽤 편리. 근데 층간 소음 개쩜. 애들인지 어른인지 무슨 공사하는 줄. 덕분에 모닝콜도 필요없음. 물 직접 가서 교환하는 거 실화. 4명 방 예약했는데 물은 2개만 교환 가능. 사람 수가 네명인데 물으니 방 하나당 무조건 물 2개로 고정이라 함. 재방문의사 없음.,객실 내부 상태 양호 나름 오산 경치로 침대에서 바다 잘 보이는 편 주차공간 넉넉 바로 앞에 굽네랑 편의점 꽤 편리 근데 층간 소음 개쩜 애들인지 어른인지 무슨 공사하는 줄 덕분에 모닝콜도 필요 없음 물 직접 가서 교환하는 거 실화 명 방 예약했는데 물은 개만 교환 가능 사람 수가 네 명인데 물으니 방 하나당 무조건 물 개로 고정이라 함 재방문의 사 없음,2020-08-01
710,봄그리고가을 호텔&리조트,5,조금 외진곳에있는것 빼곤 모든게 완벽! 뷰가 너무 이뻐요,조금 외진 곳에 있는 것 빼곤 모든 게 완벽 경치가 너무 이뻐요,2020-07-31
711,봄그리고가을 호텔&리조트,2,"처음 방에 들어갔을때 넓은 방과 우도가 바로 보이는 뷰가 너무 좋았는데
쉬려고 침대에  가니 이불에 얼룩이 너무 심하고 머리카락,먼지가 군데군데 붙어있었어요 아마도 이불 교체를 안하고 정리만 해 놓은 느낌 이었어요ㅠ  위치와 뷰는너무 좋았는데 이불의 더러움 때문에 다시 이용하지 않을듯 싶어요",처음 방에 들어갔을 때 넓은 방과 우도가 바로 보이는 경치가 너무 좋았는데 쉬려고 침대에  가니 이불에 얼룩이 너무 심하고 머리카락 먼지가 군데군데 붙어있었어요 아마도 이불 교체를 안 하고 정리만 해 놓은 느낌이었어요  위치와 경치는 너무 좋았는데 이불의 더러움 때문에 다시 이용하지 않을듯싶어요,2020-07-29
712,봄그리고가을 호텔&리조트,5,너무 좋아요 뷰도 좋고 우도 가기에 너무 좋아요.,너무 좋아요 경치도 좋고 우도 가기에 너무 좋아요,2020-07-27
713,봄그리고가을 호텔&리조트,5,좋았어요. 수영장에서 수영도하고 즐거운 2박 보내다가요.,좋았어요 수영장에서 수영도 하고 즐거운 박 보내다가요,2020-07-25
714,봄그리고가을 호텔&리조트,5,창문으로 바닷가도 보이고 놀거리도 많아서 좋았어요,창문으로 바닷가도 보이고 놀 거리도 많아서 좋았어요,2020-07-24
715,봄그리고가을 호텔&리조트,5,가성비 최고. 오션뷰에 위치도 되게 괜찮았음,  구성비   최고 오션경치에 위치도 되게 괜찮았음,2020-07-22
716,봄그리고가을 호텔&리조트,4,차가 없으면 오기 어려운 위치지만 뷰가 그런 불편함을 상쇄합니다. 디럭스 더블 룸은 침대가 창 쪽을 향하고 있어서 바다를 향해 누운 것 같은 기분을 느낄 수 있습니다. 도보 거리에 해수욕장은 없는 것 같지만 리조트 내 풀장이 있어 물놀이하기 좋습니다. 1박 1인당 2장의 수건이 제공되는데 풀장 사용은 금지여서 타올을 준비하지 않으면 2천원 내고 빌려야 합니다. 2박이었는데 중간 청소는 해 주지 않네요. 더 길게 묵으면 어떻게 되는지는 모르겠습니다. 주방이 붙어 있어서 간단한 취사가 가능합니다. 전자렌지와 밥솥까지 구비돼 있습니다. 렌트를 한다면 추천할 만합니다.,차가 없으면 오기 어려운 위치지만 경치가 그런 불편함을 상쇄합니다 디럭스 더블 룸은 침대가 창 쪽을 향하고 있어서 바다를 향해 누운 것 같은 기분을 느낄 수 있습니다 도보 거리에 해수욕장은 없는 것 같지만 리조트 내 풀장이 있어 물놀이하기 좋습니다 박 인당 장의 수건이 제공되는데 풀장 사용은 금지여서 타월을 준비하지 않으면 천원 내고 빌려야 합니다 박이었는데 중간 청소는 해 주지 않네요 더 길게 묵으면 어떻게 되는지는 모르겠습니다 주방이 붙어 있어서 간단한 취사가 가능합니다 전자레인지와 밥솥까지 구비돼 있습니다 렌트를 한다면 추천할 만합니다,2020-07-22
717,봄그리고가을 호텔&리조트,5,날씨가 흐려서 아쉬웠지만 수영장 크고 좋습니다~,날씨가 흐려서 아쉬웠지만 수영장 크고 좋습니다,2020-07-21
718,봄그리고가을 호텔&리조트,5,방도 넓고 오션뷰 침대에서 창문만 바라봐도 보입니다!!짱이에요~~,방도 넓고 오션경치 침대에서 창문만 바라봐도 보입니다 최고예요,2020-07-20
719,봄그리고가을 호텔&리조트,5,뷰도 좋고 바로 앞에 바닷가라서 정말 좋았어요 수영장도 잘되있어요,경치도 좋고 바로 앞에 바닷가라서 정말 좋았어요 수영장도 잘 돼있어요,2020-07-19
720,봄그리고가을 호텔&리조트,5,수압도 쌔고 뷰도 꽤 괜찮아요. 다만 방음이 너무 안됩니다. 방 뒤 1층에 수영장이 있는데 거기 아이들이 노는 소리가 다 들리네요. 복도 소리는 당연하고 나머지는 다 좋았습니다.,수압도 쌔고 경치도 꽤 괜찮아요 다만 방음이 너무 안됩니다 방 뒤 층에 수영장이 있는데 거기 아이들이 노는 소리가 다 들리네요 복도 소리는 당연하고 나머지는 다 좋았습니다,2020-07-16
721,봄그리고가을 호텔&리조트,5,수영시설도 좋구 직원들이 친절하네요,수영시설도 좋고 직원들이 친절하네요,2020-07-15
722,봄그리고가을 호텔&리조트,5,아주  조아욧. 담에 또 올께요,아주  조아욧 담에 또 올게요,2020-07-08
723,봄그리고가을 호텔&리조트,3,조금 방이 오래된거같구 가족단위는 좋아요,조금 방이 오래된 거 같고 가족단위는 좋아요,2020-07-06
724,봄그리고가을 호텔&리조트,4,우도에서 정말 가깝고 일단 뷰가넘좋았구~편의시설도  즐길만큼 괜찮았어요~~^^편히 쉬다가요~~,우도에서 정말 가깝고 일단 경치가 너무 좋았고 편의시설도  즐길 만큼 괜찮았어요 편히 쉬다가요,2020-07-05
725,봄그리고가을 호텔&리조트,4,위치가 좋아 주변 관광지 접근성이좋은거 같아요,위치가 좋아 주변 관광지 접근성이 좋은 거 같아요,2020-07-04
726,봄그리고가을 호텔&리조트,5,시설도 깨끗하고 안내도 친절하게 해주셔서 좋앗습니다,시설도 깨끗하고 안내도 친절하게 해주셔서 좋았습니다,2020-07-04
727,봄그리고가을 호텔&리조트,5,직원분들도 친절하시고 큰 창에 깨끗한 침대까지 엄빠가 너무너무 좋아하셨어요! 에어컨도 청소를 깨끗이 잘했는지 냄새도 1도안나고 오션뷰도 좋고 수국들도 짱이뻣어요! 다음 제주여행에도 예약할께요~~~~~,직원분들도 친절하시고 큰 창에 깨끗한 침대까지 엄마가 너무너무 좋아하셨어요 에어컨도 청소를 깨끗이 잘했는지 냄새도 도안 나고 오션경치도 좋고 수국들도 짱 이뻤어요 다음 제주여행에도 예약할게요,2020-07-03
